permalink,name,category_list,status,country_code,founded_at,company_permalink,funding_round_type,funded_at,raised_amount_usd,main_sector
barrx-medical,BARRX Medical,Health Care,acquired,USA,01-01-2003,barrx-medical,venture,14-07-2010,15000000.0,Health
base-crm,Base CRM,CRM,operating,USA,01-01-2009,base-crm,venture,19-03-2014,15000000.0,"Social, Finance, Analytics, Advertising"
base-crm,Base CRM,CRM,operating,USA,01-01-2009,base-crm,venture,09-05-2012,6800000.0,"Social, Finance, Analytics, Advertising"
basho-technologies,Basho Technologies,Cloud Infrastructure,operating,USA,01-01-2008,basho-technologies,venture,17-07-2012,11500000.0,"News, Search and Messaging"
basho-technologies,Basho Technologies,Cloud Infrastructure,operating,USA,01-01-2008,basho-technologies,venture,08-02-2011,7500000.0,"News, Search and Messaging"
basis-science,Basis Science,Fitness,acquired,USA,01-04-2010,basis-science,venture,22-03-2011,9000000.0,Health
basis-science,Basis Science,Fitness,acquired,USA,01-04-2010,basis-science,venture,06-03-2013,11500000.0,Health
bastille-networks-2,Bastille,Cyber Security,operating,USA,20-03-2014,bastille-networks-2,venture,24-08-2015,13774967.0,"Social, Finance, Analytics, Advertising"
batanga,Batanga Media,Advertising,operating,USA,01-01-1999,batanga,venture,01-04-2006,5000000.0,"Social, Finance, Analytics, Advertising"
baton-rouge-vascular-access,Baton Rouge Vascular Access,Clinical Trials,operating,USA,01-01-2011,baton-rouge-vascular-access,venture,16-11-2011,10864240.0,Health
baublebar,BaubleBar,E-Commerce,operating,USA,01-01-2011,baublebar,venture,29-07-2014,10000000.0,Others
bay-dynamics,Bay Dynamics,Big Data Analytics,operating,USA,01-01-2001,bay-dynamics,venture,15-07-2014,8000000.0,"Social, Finance, Analytics, Advertising"
bay-microsystems,Bay Microsystems,Web Hosting,operating,USA,01-01-1998,bay-microsystems,venture,21-11-2003,10000000.0,Others
bay-microsystems,Bay Microsystems,Web Hosting,operating,USA,01-01-1998,bay-microsystems,venture,01-06-2005,8400000.0,Others
bayhill-therapeutics,Bayhill Therapeutics,Biotechnology,operating,USA,01-01-2000,bayhill-therapeutics,venture,17-07-2009,9999999.0,Cleantech / Semiconductors
baynote,Baynote,Reviews and Recommendations,operating,USA,01-11-2004,baynote,venture,12-01-2011,13000000.0,Entertainment
baynote,Baynote,Reviews and Recommendations,operating,USA,01-11-2004,baynote,venture,01-04-2007,10750000.0,Entertainment
baypackets,BayPackets,Software,operating,USA,01-01-2000,baypackets,venture,25-04-2005,14000000.0,Others
bazaarvoice,Bazaarvoice,Content,ipo,USA,01-05-2005,bazaarvoice,venture,01-09-2007,8800000.0,Entertainment
bazaarvoice,Bazaarvoice,Content,ipo,USA,01-05-2005,bazaarvoice,venture,18-06-2008,7100000.0,Entertainment
bbe,BBE,Advertising,acquired,USA,01-04-2004,bbe,venture,18-01-2008,10000000.0,"Social, Finance, Analytics, Advertising"
bbn-technologies,Raytheon BBN Technologies,Web Hosting,acquired,USA,01-01-1948,bbn-technologies,venture,01-10-2009,10500000.0,Others
bbn-technologies,Raytheon BBN Technologies,Web Hosting,acquired,USA,01-01-1948,bbn-technologies,venture,17-01-2012,5500000.0,Others
bbs-technologies,BBS Technologies,Software,operating,USA,01-01-2000,bbs-technologies,venture,21-04-2006,8000000.0,Others
bcr-environmental,BCR Environmental,Clean Technology,operating,USA,01-01-2011,bcr-environmental,venture,14-10-2011,10000000.0,Cleantech / Semiconductors
bcr-environmental,BCR Environmental,Clean Technology,operating,USA,01-01-2011,bcr-environmental,venture,24-10-2013,6000000.0,Cleantech / Semiconductors
bdmetrics,Three Stage Media,Advertising,operating,USA,01-01-2001,bdmetrics,venture,27-11-2007,15000000.0,"Social, Finance, Analytics, Advertising"
bdmetrics,Three Stage Media,Advertising,operating,USA,01-01-2001,bdmetrics,venture,13-02-2006,7500000.0,"Social, Finance, Analytics, Advertising"
bdna,BDNA,Software,operating,USA,01-01-2000,bdna,venture,19-04-2005,12500000.0,Others
be-great-partners,Be Great Partners,Finance,operating,USA,15-02-2012,be-great-partners,venture,02-07-2013,6000000.0,"Social, Finance, Analytics, Advertising"
be-here,Be Here,Web Hosting,operating,USA,01-01-1996,be-here,venture,19-01-2005,5000000.0,Others
beachmint,BeachMint,E-Commerce,operating,USA,01-10-2010,beachmint,venture,01-12-2010,10000000.0,Others
beacon-2,Beacon,Travel,operating,USA,01-01-2014,beacon-2,venture,22-07-2015,7500000.0,Entertainment
beacon-endoscopic,Beacon Endoscopic,Health Care,operating,USA,01-01-2008,beacon-endoscopic,venture,01-08-2011,8000000.0,Health
beam-suntory,Beam Suntory,Wine And Spirits,operating,USA,1899-01-01,beam-suntory,venture,21-11-2006,5170000.0,Entertainment
beamexpress,BeamExpress,Web Hosting,operating,USA,01-01-2001,beamexpress,venture,04-06-2003,7500000.0,Others
beamexpress,BeamExpress,Web Hosting,operating,USA,01-01-2001,beamexpress,venture,18-04-2005,14200000.0,Others
beanstalk-tax,Canopy Tax,SaaS,operating,USA,01-03-2014,beanstalk-tax,venture,23-06-2015,8000000.0,Others
beaumaris-networks,Beaumaris Networks,Internet,operating,USA,,beaumaris-networks,venture,03-08-2010,8953133.0,"News, Search and Messaging"
beaumaris-networks,Beaumaris Networks,Internet,operating,USA,,beaumaris-networks,venture,16-06-2009,5271847.0,"News, Search and Messaging"
beautylish,Beautylish,E-Commerce,operating,USA,01-02-2010,beautylish,venture,30-05-2013,6500000.0,Others
bebo,MANGLAM EDUCATION,Social Media,acquired,USA,06-01-2005,bebo,venture,01-05-2006,15000000.0,"Social, Finance, Analytics, Advertising"
beceem,Beceem Communications,Semiconductors,acquired,USA,01-10-2003,beceem,venture,30-06-2005,9600000.0,Cleantech / Semiconductors
beckon-inc,"Beckon, Inc.",Analytics,operating,USA,01-01-2011,beckon-inc,venture,27-01-2015,13000000.0,"Social, Finance, Analytics, Advertising"
beckon-inc,"Beckon, Inc.",Analytics,operating,USA,01-01-2011,beckon-inc,venture,01-02-2014,8000000.0,"Social, Finance, Analytics, Advertising"
become,"Become, Inc.",Advertising Platforms,acquired,USA,01-01-2004,become,venture,01-08-2005,7200000.0,"Social, Finance, Analytics, Advertising"
become,"Become, Inc.",Advertising Platforms,acquired,USA,01-01-2004,become,venture,17-07-2008,8000000.0,"Social, Finance, Analytics, Advertising"
becovillage,Becovillage,Financial Services,operating,USA,,becovillage,venture,20-06-2014,5000000.0,"Social, Finance, Analytics, Advertising"
bedrocket-media-ventures,Bedrocket Media Ventures,Digital Entertainment,operating,USA,01-01-2010,bedrocket-media-ventures,venture,17-07-2015,9578414.0,Entertainment
bee-cave-games,Bee Cave Games,Games,operating,USA,01-01-2012,bee-cave-games,venture,01-06-2015,5500000.0,Entertainment
beech-tree-labs,Beech Tree Labs,Biotechnology,operating,USA,01-01-2005,beech-tree-labs,venture,09-12-2010,7000000.0,Cleantech / Semiconductors
beepi,Beepi,Automotive,operating,USA,01-04-2013,beepi,venture,30-12-2014,12700000.0,Automotive & Sports
beepi,Beepi,Automotive,operating,USA,01-04-2013,beepi,venture,15-04-2014,5000000.0,Automotive & Sports
beers-enterprises,Beers Enterprises,Web Hosting,operating,USA,01-01-1991,beers-enterprises,venture,28-04-2015,14525184.0,Others
behalf,Behalf,Finance,operating,USA,01-01-2011,behalf,venture,03-09-2013,10000000.0,"Social, Finance, Analytics, Advertising"
behance,Behance,Creative Industries,acquired,USA,01-02-2006,behance,venture,14-05-2012,6500000.0,Entertainment
behavioral-recognition-systems,Behavioral Recognition Systems,Security,operating,USA,01-01-2005,behavioral-recognition-systems,venture,26-04-2013,9836970.0,Others
behavioral-recognition-systems,Behavioral Recognition Systems,Security,operating,USA,01-01-2005,behavioral-recognition-systems,venture,14-08-2009,5998301.0,Others
beintoo,Beintoo,Advertising,operating,USA,01-01-2011,beintoo,venture,22-06-2012,5000000.0,"Social, Finance, Analytics, Advertising"
beliefnet,BeliefNet,Curated Web,acquired,USA,01-01-2008,beliefnet,venture,01-06-2005,7000000.0,"News, Search and Messaging"
bellhops,Bellhops,Collaborative Consumption,operating,USA,01-01-2013,bellhops,venture,18-11-2014,6000000.0,"Social, Finance, Analytics, Advertising"
bellicum-pharmaceuticals,Bellicum Pharmaceuticals,Biotechnology,ipo,USA,01-07-2004,bellicum-pharmaceuticals,venture,25-03-2011,5700000.0,Cleantech / Semiconductors
bellicum-pharmaceuticals,Bellicum Pharmaceuticals,Biotechnology,ipo,USA,01-07-2004,bellicum-pharmaceuticals,venture,07-01-2014,14700000.0,Cleantech / Semiconductors
belly,Belly,Advertising,operating,USA,01-08-2011,belly,venture,07-05-2012,10000000.0,"Social, Finance, Analytics, Advertising"
belly,Belly,Advertising,operating,USA,01-08-2011,belly,venture,28-08-2013,12100000.0,"Social, Finance, Analytics, Advertising"
benaissance,Benaissance,Software,acquired,USA,01-01-2001,benaissance,venture,01-01-2008,7000000.0,Others
benchling,Benchling,Biotechnology,operating,USA,01-01-2012,benchling,venture,16-04-2015,5000000.0,Cleantech / Semiconductors
benchmark-bank,Benchmark Bank,Banking,operating,USA,01-01-1964,benchmark-bank,venture,11-02-2015,5200000.0,"Social, Finance, Analytics, Advertising"
benchprep,BenchPrep,Android,operating,USA,01-08-2010,benchprep,venture,03-07-2012,6000000.0,"Social, Finance, Analytics, Advertising"
benechill,BeneChill,Health Care,operating,USA,01-01-2004,benechill,venture,15-09-2009,13500000.0,Health
benechill,BeneChill,Health Care,operating,USA,01-01-2004,benechill,venture,12-12-2011,14838895.0,Health
benechill,BeneChill,Health Care,operating,USA,01-01-2004,benechill,venture,20-02-2013,6574997.0,Health
benson-hill-biosystems,Benson Hill Biosystems,Biotechnology,operating,USA,01-01-2012,benson-hill-biosystems,venture,26-08-2015,7300000.0,Cleantech / Semiconductors
benvenue-medical,Benvenue Medical,Health Care,operating,USA,01-01-2004,benvenue-medical,venture,07-01-2008,15000000.0,Health
bergenbio,BerGenBio,Biotechnology,operating,USA,,bergenbio,venture,09-01-2012,8800000.0,Cleantech / Semiconductors
bergenbio,BerGenBio,Biotechnology,operating,USA,,bergenbio,venture,05-02-2014,12172646.0,Cleantech / Semiconductors
bergenbio,BerGenBio,Biotechnology,operating,USA,,bergenbio,venture,01-05-2013,6000000.0,Cleantech / Semiconductors
berkeley-bionics,Ekso Bionics,Hardware + Software,ipo,USA,01-01-2005,berkeley-bionics,venture,21-06-2012,9069222.0,Manufacturing
berkeley-design-automation,Berkeley Design Automation,Nanotechnology,acquired,USA,01-10-2001,berkeley-design-automation,venture,17-07-2006,6000000.0,Cleantech / Semiconductors
berkeley-design-automation,Berkeley Design Automation,Nanotechnology,acquired,USA,01-10-2001,berkeley-design-automation,venture,01-12-2002,11250000.0,Cleantech / Semiconductors
berkna-wireless,BerkÄÂĂÂÄÂĂÂ¤na Wireless,Mobile,acquired,USA,01-02-2001,berkna-wireless,venture,19-05-2004,9000000.0,"News, Search and Messaging"
bermai,Bermai,Communications Infrastructure,acquired,USA,01-01-2001,bermai,venture,05-12-2001,12000000.0,Manufacturing
beryllium,Beryllium,Biotechnology,operating,USA,01-01-2009,beryllium,venture,25-02-2014,7500000.0,Cleantech / Semiconductors
betabrand,Betabrand,E-Commerce,operating,USA,01-12-2009,betabrand,venture,21-10-2015,15000000.0,Others
betabrand,Betabrand,E-Commerce,operating,USA,01-12-2009,betabrand,venture,08-11-2012,6500000.0,Others
betaworks,Betaworks,Coworking,operating,USA,01-01-2008,betaworks,venture,01-01-2008,7500000.0,"Social, Finance, Analytics, Advertising"
better-ag,Better,Education,operating,USA,01-01-2012,better-ag,venture,01-03-2015,10000000.0,Others
bettercloud,BetterCloud,Cloud Security,operating,USA,01-11-2011,bettercloud,venture,16-04-2014,8600000.0,"News, Search and Messaging"
bettercloud,BetterCloud,Cloud Security,operating,USA,01-11-2011,bettercloud,venture,12-01-2013,5050000.0,"News, Search and Messaging"
bettercloud,BetterCloud,Cloud Security,operating,USA,01-11-2011,bettercloud,venture,25-09-2013,6000000.0,"News, Search and Messaging"
bettercompany,BetterCompany,Social Network Media,operating,USA,01-01-2011,bettercompany,venture,19-05-2015,6000000.0,"Social, Finance, Analytics, Advertising"
betterdoctor-inc,BetterDoctor,Apps,operating,USA,01-08-2011,betterdoctor-inc,venture,01-07-2014,10000000.0,"News, Search and Messaging"
betterfinance,Better Finance,E-Commerce,operating,USA,01-01-2009,betterfinance,venture,01-04-2011,11500000.0,Others
betterment,Betterment,Finance,operating,USA,25-08-2008,betterment,venture,03-10-2012,10000000.0,"Social, Finance, Analytics, Advertising"
betterworks-new,BetterWorks,Enterprise Software,operating,USA,01-10-2013,betterworks-new,venture,23-09-2014,15000000.0,Others
bevi,Bevi,Consumer Electronics,operating,USA,01-01-2013,bevi,venture,03-12-2015,6500000.0,Manufacturing
bevocal,BeVocal,Web Hosting,acquired,USA,01-01-1999,bevocal,venture,18-04-2005,10000000.0,Others
bevspot,BevSpot,Distribution,operating,USA,10-03-2014,bevspot,venture,30-06-2015,5250000.0,Others
bew-global,BEW Global,Consulting,operating,USA,,bew-global,venture,22-07-2014,14000000.0,"Social, Finance, Analytics, Advertising"
beyond-com,Beyond.com,Recruiting,operating,USA,01-01-1998,beyond-com,venture,27-03-2007,13500000.0,"News, Search and Messaging"
beyondcore,BeyondCore,Analytics,operating,USA,01-01-2004,beyondcore,venture,18-02-2014,9000000.0,"Social, Finance, Analytics, Advertising"
bez-systems,BEZ Systems,Enterprise Software,operating,USA,01-01-1983,bez-systems,venture,18-09-2006,7500000.0,Others
bg-medicine,BG Medicine,Biotechnology,ipo,USA,01-01-2000,bg-medicine,venture,01-08-2004,5000000.0,Cleantech / Semiconductors
bg-medicine,BG Medicine,Biotechnology,ipo,USA,01-01-2000,bg-medicine,venture,01-05-2007,5000000.0,Cleantech / Semiconductors
bi02-medical,Bi02 Medical,Health Care,operating,USA,01-12-2006,bi02-medical,venture,04-05-2010,6697942.0,Health
bi02-medical,Bi02 Medical,Health Care,operating,USA,01-12-2006,bi02-medical,venture,08-09-2012,12000000.0,Health
bi02-medical,Bi02 Medical,Health Care,operating,USA,01-12-2006,bi02-medical,venture,27-03-2012,13700000.0,Health
bi02-medical,Bi02 Medical,Health Care,operating,USA,01-12-2006,bi02-medical,venture,17-03-2014,5873199.0,Health
biba,Biba,Mobile,operating,USA,01-01-2012,biba,venture,25-06-2013,15000000.0,"News, Search and Messaging"
biddingforgood,BiddingForGood,E-Commerce,operating,USA,01-01-2003,biddingforgood,venture,30-11-2005,10000000.0,Others
bidgely,Bidgely,Analytics,operating,USA,01-01-2010,bidgely,venture,01-07-2013,5000000.0,"Social, Finance, Analytics, Advertising"
bidpal-network,"BidPal, Inc.",Auctions,operating,USA,01-01-2008,bidpal-network,venture,29-09-2011,5600000.0,"Social, Finance, Analytics, Advertising"
big-fish-communications,Big Fish Communications,Email,operating,USA,,big-fish-communications,venture,24-12-2002,6500000.0,"News, Search and Messaging"
big-fish-games,Big Fish,Entertainment,acquired,USA,01-01-2002,big-fish-games,venture,18-04-2012,11944796.0,Entertainment
big-stage,Big Stage,Entertainment,acquired,USA,01-06-2008,big-stage,venture,01-03-2007,7900000.0,Entertainment
big-switch-networks,Big Switch Networks,Software,operating,USA,01-01-2010,big-switch-networks,venture,01-07-2011,12300000.0,Others
bigband-networks,BigBand Networks,Telecommunications,acquired,USA,01-01-1998,bigband-networks,venture,23-06-2003,15000000.0,Others
bigcommerce,Bigcommerce,E-Commerce,operating,USA,01-01-2009,bigcommerce,venture,01-08-2011,15000000.0,Others
bigdoor,BigDoor,Advertising,operating,USA,01-06-2009,bigdoor,venture,03-04-2012,5000000.0,"Social, Finance, Analytics, Advertising"
bigdoor,BigDoor,Advertising,operating,USA,01-06-2009,bigdoor,venture,08-06-2010,5000000.0,"Social, Finance, Analytics, Advertising"
bigfix,BigFix,Security,acquired,USA,01-01-1997,bigfix,venture,14-09-2007,10000000.0,Others
bigfix,BigFix,Security,acquired,USA,01-01-1997,bigfix,venture,05-12-2005,8400000.0,Others
bigfix,BigFix,Security,acquired,USA,01-01-1997,bigfix,venture,26-09-2002,8000000.0,Others
bigfoot-interactive,Bigfoot Interactive,Email,acquired,USA,01-01-1997,bigfoot-interactive,venture,23-01-2002,6000000.0,"News, Search and Messaging"
bigfoot-networks,Bigfoot Networks,Hardware + Software,acquired,USA,01-01-2006,bigfoot-networks,venture,01-05-2008,8750000.0,Manufacturing
bigfoot-networks,Bigfoot Networks,Hardware + Software,acquired,USA,01-01-2006,bigfoot-networks,venture,17-11-2009,8000000.0,Manufacturing
bigpanda,BigPanda,Application Performance Monitoring,operating,USA,01-01-2012,bigpanda,venture,28-10-2014,7000000.0,"News, Search and Messaging"
bigteams,BigTeams,SaaS,operating,USA,01-01-2001,bigteams,venture,05-01-2015,5000000.0,Others
bigtentdesign,BigTent Design,Curated Web,acquired,USA,,bigtentdesign,venture,01-01-2008,5000000.0,"News, Search and Messaging"
bigtincan,bigtincan,Mobile,operating,USA,01-01-2011,bigtincan,venture,21-02-2014,5000000.0,"News, Search and Messaging"
bill-com,Bill.com,Finance,operating,USA,01-08-2006,bill-com,venture,24-09-2007,6500000.0,"Social, Finance, Analytics, Advertising"
bill-com,Bill.com,Finance,operating,USA,01-08-2006,bill-com,venture,04-08-2009,8500000.0,"Social, Finance, Analytics, Advertising"
bill-com,Bill.com,Finance,operating,USA,01-08-2006,bill-com,venture,16-06-2010,8500000.0,"Social, Finance, Analytics, Advertising"
billguard,BillGuard,Consumer Lending,acquired,USA,11-04-2010,billguard,venture,06-10-2011,10000000.0,"Social, Finance, Analytics, Advertising"
bina-technologies,Bina Technologies,Analytics,acquired,USA,01-01-2010,bina-technologies,venture,27-03-2013,6250000.0,"Social, Finance, Analytics, Advertising"
bind-therapeutics,BIND Therapeutics,Biotechnology,ipo,USA,01-01-2006,bind-therapeutics,venture,29-06-2010,12400000.0,Cleantech / Semiconductors
bind-therapeutics,BIND Therapeutics,Biotechnology,ipo,USA,01-01-2006,bind-therapeutics,venture,11-02-2013,8697684.0,Cleantech / Semiconductors
binoptics,BinOptics,Manufacturing,acquired,USA,01-01-2000,binoptics,venture,15-12-2011,13300000.0,Manufacturing
binoptics,BinOptics,Manufacturing,acquired,USA,01-01-2000,binoptics,venture,31-08-2011,7315000.0,Manufacturing
